timestamps,TP9,AF7,AF8,TP10,Right AUX
1587072128.745,-64.941,-380.371,-104.004,-81.543,0.000
1587072128.749,-10.742,-16.602,-68.848,-65.430,0.000
1587072128.753,-2.930,460.449,-79.102,-6.836,0.000
1587072128.757,-52.246,-254.395,-138.184,23.438,0.000
1587072128.761,-74.219,-715.332,-112.793,-45.898,0.000
1587072128.765,-49.316,338.379,-60.547,-96.680,0.000
1587072128.769,-14.648,738.281,-81.543,-28.320,0.000
1587072128.773,-49.316,100.586,-98.633,6.836,0.000
1587072128.777,-80.566,-97.656,-80.566,-38.086,0.000
1587072128.780,-39.062,225.098,-77.148,-81.543,0.000
1587072128.784,-15.625,382.324,-77.148,-52.734,0.000
1587072128.788,-36.621,130.371,-77.637,8.789,0.000
1587072128.792,-62.988,-233.398,-102.051,-15.625,0.000
1587072128.796,-24.902,-196.777,-100.098,-55.176,0.000
1587072128.800,-12.207,105.469,-97.656,-9.766,0.000
1587072128.804,-44.922,219.727,-88.379,12.207,0.000
1587072128.808,-48.340,101.074,-88.867,-16.602,0.000
1587072128.812,-52.734,-213.379,-86.426,-66.895,0.000
1587072128.816,-20.020,-33.203,-69.824,-49.805,0.000
1587072128.820,-3.906,318.848,-61.523,12.207,0.000
1587072128.823,-40.039,378.906,-58.594,22.461,0.000
1587072128.827,-56.152,216.797,-71.777,-39.551,0.000
1587072128.831,-29.297,-193.848,-100.098,-68.359,0.000
1587072128.835,3.906,-266.602,-98.145,-13.184,0.000
1587072128.839,-20.996,33.691,-116.699,10.742,0.000
1587072128.843,-49.805,-137.695,-119.629,-37.598,0.000
1587072128.847,-32.715,-537.598,-104.492,-82.520,0.000
1587072128.851,-0.977,-454.590,-93.750,-45.898,0.000
1587072128.855,-10.254,421.387,-95.215,-4.883,0.000
1587072128.859,-57.617,46.387,-126.465,-33.203,0.000
1587072128.862,-67.871,-448.730,-119.141,-60.547,0.000
1587072128.866,-20.508,288.574,-95.703,-44.434,0.000
1587072128.870,-8.301,600.586,-90.820,-5.859,0.000
1587072128.874,-50.781,-45.898,-104.980,8.301,0.000
1587072128.878,-69.824,-221.191,-86.914,-45.898,0.000
1587072128.882,-41.992,430.176,-91.309,-89.355,0.000
1587072128.886,-5.371,507.812,-121.094,-15.137,0.000
1587072128.890,-35.156,-185.547,-114.746,43.457,0.000
1587072128.894,-72.266,-841.797,-121.582,-6.348,0.000
1587072128.898,-60.547,-131.836,-116.211,-65.918,0.000
1587072128.902,-12.207,523.926,-113.281,-13.672,0.000
1587072128.905,-20.508,104.980,-122.559,24.414,0.000
1587072128.909,-69.336,-116.699,-130.859,-28.809,0.000
1587072128.913,-53.711,67.383,-97.656,-74.219,0.000
1587072128.917,-13.184,373.535,-74.219,-49.805,0.000
1587072128.921,-21.973,188.477,-102.051,16.113,0.000
1587072128.925,-62.500,-145.996,-106.934,-14.160,0.000
1587072128.929,-56.152,-98.145,-91.309,-82.031,0.000
1587072128.933,0.000,122.070,-86.914,-53.711,0.000
1587072128.937,2.441,-181.152,-101.562,17.090,0.000
1587072128.941,-34.668,-445.312,-90.820,16.602,0.000
1587072128.945,-46.387,-12.695,-87.402,-50.293,0.000
1587072128.948,-22.949,206.055,-115.723,-83.984,0.000
1587072128.952,-14.648,163.086,-105.957,-11.230,0.000
1587072128.956,-37.598,314.453,-80.566,17.090,0.000
1587072128.960,-67.383,221.680,-89.844,-61.523,0.000
