timestamps,TP9,AF7,AF8,TP10,Right AUX
1587071725.648,-46.387,-653.809,-83.008,-180.664,0.000
1587071725.652,43.457,-590.332,-44.434,27.832,0.000
1587071725.655,140.625,166.992,-1.953,137.695,0.000
1587071725.659,41.992,157.227,-48.340,-66.895,0.000
1587071725.663,-90.820,-635.742,-82.031,-219.727,0.000
1587071725.667,-45.410,-882.324,-35.156,-55.664,0.000
1587071725.671,50.781,-162.109,8.301,105.957,0.000
1587071725.675,38.574,202.637,-14.160,-5.371,0.000
1587071725.679,-61.523,-601.074,-54.199,-195.312,0.000
1587071725.683,-34.668,-1000.000,-25.879,-111.328,0.000
1587071725.687,69.824,-159.668,20.508,77.637,0.000
1587071725.691,90.332,458.984,-12.695,35.156,0.000
1587071725.695,-12.207,-341.797,-58.594,-180.664,0.000
