timestamps,TP9,AF7,AF8,TP10,Right AUX
1587066773.319,-20.996,-139.160,-145.508,-25.391,0.000
1587066773.323,-49.805,-36.621,-35.645,-41.992,0.000
1587066773.327,-78.613,99.121,30.762,-59.570,0.000
1587066773.331,-61.035,111.328,39.551,-44.922,0.000
1587066773.335,-15.625,6.836,-22.949,-11.719,0.000
1587066773.339,-25.879,62.012,2.441,-18.066,0.000
1587066773.343,-71.289,150.879,70.312,-45.898,0.000
1587066773.346,-74.707,30.273,7.324,-43.945,0.000
1587066773.350,-28.320,-222.656,-166.016,-15.625,0.000
1587066773.354,-22.461,-145.020,-130.371,-24.414,0.000
1587066773.358,-61.035,54.199,22.461,-56.641,0.000
1587066773.362,-65.430,-47.363,-72.754,-66.895,0.000
1587066773.366,-29.785,-480.957,-340.332,-33.203,0.000
1587066773.370,-24.902,-76.660,-35.645,-25.391,0.000
1587066773.374,-47.363,360.352,161.621,-49.316,0.000
1587066773.378,-62.500,-105.469,-138.184,-51.270,0.000
1587066773.382,-41.504,-306.641,-181.152,-29.785,0.000
1587066773.385,-11.230,119.629,88.867,-16.602,0.000
1587066773.389,-33.203,307.617,127.441,-38.086,0.000
1587066773.393,-58.594,-83.984,-72.754,-46.875,0.000
1587066773.397,-37.598,-613.281,-369.629,-25.391,0.000
1587066773.401,-14.648,-314.941,-190.918,-11.230,0.000
1587066773.405,-28.809,3.418,-20.020,-33.203,0.000
1587066773.409,-43.945,-528.809,-367.188,-51.270,0.000
1587066773.413,-32.715,-796.387,-472.656,-29.785,0.000
1587066773.417,-35.645,-11.230,-34.668,-34.668,0.000
1587066773.421,-38.574,415.527,165.039,-29.297,0.000
1587066773.425,-47.363,45.410,-78.125,-33.203,0.000
1587066773.428,-63.477,-58.105,-100.098,-59.570,0.000
1587066773.432,-44.434,373.535,175.293,-50.781,0.000
1587066773.436,-12.695,406.738,142.090,-18.066,0.000
1587066773.440,-28.320,-98.145,-153.809,-18.066,0.000
1587066773.444,-48.340,-322.266,-336.426,-33.203,0.000
1587066773.448,-40.527,-61.523,-142.090,-36.133,0.000
1587066773.452,-14.160,335.449,146.484,-20.020,0.000
1587066773.456,6.348,-289.551,-260.742,-4.883,0.000
1587066773.460,-42.480,-494.141,-273.438,-49.316,0.000
1587066773.464,-57.129,154.297,114.746,-66.406,0.000
1587066773.468,-6.836,280.762,123.535,-23.926,0.000
1587066773.471,4.395,81.543,15.137,-11.230,0.000
1587066773.475,-44.922,-3.906,2.930,-45.898,0.000
1587066773.479,-61.035,32.227,28.320,-60.547,0.000
1587066773.483,-32.715,146.973,83.496,-42.969,0.000
1587066773.487,-22.949,117.188,37.109,-20.996,0.000
1587066773.491,-39.062,-196.289,-153.809,-27.344,0.000
1587066773.495,-55.176,-321.777,-275.391,-53.711,0.000
1587066773.499,-17.090,-240.234,-234.863,-18.066,0.000
1587066773.503,30.762,-427.246,-229.980,26.855,0.000
1587066773.507,-24.414,90.820,55.664,-32.227,0.000
1587066773.510,-87.402,140.137,11.719,-90.332,0.000
1587066773.514,-72.754,-226.562,-253.906,-82.031,0.000
1587066773.518,-55.664,59.082,2.441,-67.871,0.000
1587066773.522,-77.637,254.395,142.578,-81.543,0.000
1587066773.526,-114.258,84.473,-4.395,-105.957,0.000
1587066773.530,-98.145,-260.254,-302.734,-96.680,0.000
1587066773.534,-60.059,1.465,-39.551,-70.312,0.000
1587066773.538,-67.383,52.246,41.992,-73.730,0.000
1587066773.542,-98.145,-329.102,-311.523,-108.887,0.000
1587066773.546,-91.309,-707.031,-492.188,-91.797,0.000
1587066773.550,-67.383,-343.750,-164.551,-70.801,0.000
1587066773.553,-56.152,278.809,160.156,-67.383,0.000
1587066773.557,-84.961,-6.348,-41.992,-77.637,0.000
1587066773.561,-92.285,-229.004,-182.129,-77.148,0.000
1587066773.565,-59.570,219.238,63.965,-54.688,0.000
1587066773.569,-41.992,528.320,202.637,-52.734,0.000
1587066773.573,-59.570,225.098,30.273,-56.641,0.000
1587066773.577,-90.820,-20.996,-39.062,-76.660,0.000
1587066773.581,-69.824,153.809,86.914,-70.801,0.000
1587066773.585,-22.949,184.082,117.188,-47.363,0.000
1587066773.589,-26.367,-96.191,-46.387,-42.480,0.000
1587066773.593,-61.523,-739.746,-397.461,-47.363,0.000
1587066773.596,-82.031,-407.715,-265.625,-65.430,0.000
1587066773.600,-61.523,328.125,115.723,-59.082,0.000
1587066773.604,-41.504,254.395,51.758,-41.504,0.000
1587066773.608,-78.613,52.734,8.789,-75.684,0.000
1587066773.612,-90.820,-36.621,-74.219,-91.309,0.000
1587066773.616,-51.270,132.812,-20.020,-50.293,0.000
1587066773.620,-18.555,195.801,64.453,-26.855,0.000
1587066773.624,-43.945,177.246,80.078,-51.270,0.000
1587066773.628,-78.125,225.586,93.262,-84.961,0.000
1587066773.632,-49.805,28.809,-49.805,-56.152,0.000
1587066773.635,-12.207,-307.129,-188.477,-16.602,0.000
1587066773.639,-47.852,-206.055,-91.309,-48.828,0.000
1587066773.643,-87.891,199.219,103.516,-79.590,0.000
1587066773.647,-71.777,79.102,15.137,-61.523,0.000
1587066773.651,-38.574,62.500,41.016,-35.645,0.000
1587066773.655,-40.527,399.902,151.367,-39.062,0.000
1587066773.659,-64.941,261.719,83.008,-51.270,0.000
1587066773.663,-56.641,-29.785,-13.184,-47.852,0.000
1587066773.667,-20.020,3.906,-36.621,-35.156,0.000
1587066773.671,-17.090,148.926,46.387,-22.949,0.000
1587066773.675,-59.082,91.309,20.996,-42.969,0.000
1587066773.678,-65.430,-346.680,-303.223,-50.293,0.000
1587066773.682,-32.715,-708.984,-378.418,-31.250,0.000
1587066773.686,-47.363,54.688,66.895,-46.875,0.000
1587066773.690,-78.125,156.738,3.906,-79.102,0.000
1587066773.694,-97.656,-254.883,-278.320,-95.215,0.000
1587066773.698,-81.055,-17.578,-85.938,-84.961,0.000
1587066773.702,-60.059,491.699,203.613,-72.754,0.000
1587066773.706,-85.938,442.871,102.051,-80.566,0.000
1587066773.710,-138.184,-128.418,-223.633,-110.840,0.000
1587066773.714,-154.785,-35.645,-96.680,-143.555,0.000
1587066773.718,-132.324,400.879,189.453,-141.113,0.000
1587066773.721,-143.066,343.262,61.523,-148.438,0.000
1587066773.725,-197.266,-433.594,-413.086,-180.176,0.000
1587066773.729,-228.027,-603.516,-422.852,-192.383,0.000
1587066773.733,-210.449,53.223,-4.395,-192.871,0.000
1587066773.737,-200.195,276.367,68.848,-199.707,0.000
1587066773.741,-218.262,-478.027,-384.277,-199.219,0.000
1587066773.745,-237.793,-531.738,-395.996,-226.562,0.000
1587066773.749,-216.797,162.109,-7.324,-221.680,0.000
1587066773.753,-171.387,304.199,117.676,-164.551,0.000
1587066773.757,-177.734,-115.234,-187.012,-166.016,0.000
1587066773.760,-213.867,-214.844,-284.180,-202.637,0.000
1587066773.764,-191.895,21.484,-98.633,-188.965,0.000
1587066773.768,-145.508,211.914,101.562,-137.695,0.000
1587066773.772,-142.578,-56.152,-88.867,-125.000,0.000
1587066773.776,-158.691,-299.316,-270.996,-146.484,0.000
1587066773.780,-137.695,-110.840,-191.406,-133.301,0.000
1587066773.784,-92.773,-298.340,-257.324,-83.984,0.000
1587066773.788,-71.777,-762.207,-398.926,-56.641,0.000
1587066773.792,-102.051,-313.477,-155.273,-87.891,0.000
1587066773.796,-113.770,117.676,70.312,-103.516,0.000
1587066773.800,-53.223,60.547,33.691,-62.988,0.000
1587066773.803,-9.766,201.660,79.102,-27.832,0.000
1587066773.807,-35.156,267.578,110.352,-39.551,0.000
1587066773.811,-47.852,154.297,89.355,-50.293,0.000
1587066773.815,-7.812,23.926,14.160,-19.531,0.000
1587066773.819,18.555,-26.855,10.254,7.812,0.000
1587066773.823,-4.883,73.242,94.727,-1.465,0.000
