timestamps,TP9,AF7,AF8,TP10,Right AUX
1587070665.993,13.184,509.277,520.996,134.277,0.000
1587070665.997,-54.199,-367.676,-336.914,-130.859,0.000
1587070666.001,-109.375,-729.980,-766.602,-256.836,0.000
1587070666.005,-41.504,103.027,3.906,-4.395,0.000
1587070666.009,45.410,230.469,288.086,174.316,0.000
1587070666.012,-2.441,-405.762,-264.160,-33.203,0.000
1587070666.016,-109.863,-227.539,-278.809,-269.531,0.000
1587070666.020,-65.430,103.516,31.738,-82.031,0.000
1587070666.024,32.715,598.633,632.812,169.434,0.000
1587070666.028,5.859,566.406,575.684,33.203,0.000
1587070666.032,-103.516,-2.441,-93.750,-243.652,0.000
1587070666.036,-89.844,-73.242,-158.691,-167.480,0.000
1587070666.040,20.020,204.102,246.094,120.117,0.000
1587070666.044,22.461,220.215,309.082,88.867,0.000
1587070666.048,-74.219,-236.816,-236.328,-200.195,0.000
1587070666.052,-90.332,-426.758,-520.996,-211.914,0.000
1587070666.055,3.418,-684.570,-619.141,83.008,0.000
1587070666.059,24.414,-169.922,-28.320,139.160,0.000
1587070666.063,-58.105,451.172,413.574,-129.883,0.000
1587070666.067,-91.797,-323.730,-392.090,-249.023,0.000
1587070666.071,-15.137,-236.328,-251.953,-4.883,0.000
1587070666.075,38.086,634.277,641.113,170.898,0.000
1587070666.079,-39.551,568.359,542.969,-43.457,0.000
1587070666.083,-115.234,-327.148,-386.719,-266.602,0.000
1587070666.087,-72.754,-348.145,-380.859,-96.680,0.000
1587070666.091,20.020,360.840,408.691,172.363,0.000
1587070666.095,15.137,145.508,209.473,77.148,0.000
1587070666.098,-83.984,-688.477,-676.758,-211.426,0.000
